IMF Spot,Mean Frequency,Variance Frequency,Rows,Cols,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,Interpolation Method
IMF 5,9724.740716,1199089586.0,500.0,752.0,3131.282768,485000000000000.0,3.27e+20,-1.9352343280000002,3436.8404219999998,0.0,-1141595.291,1688371783.0,Bicubic
IMF 6,8749.75574,2892655930.0,500.0,752.0,2342.724713,6660000000000000.0,4.67e+22,29.66489388,7016.84023,7.391620118,300162.8335,319970920.4,Bicubic
IMF 7,7815.67958,5562339228.0,500.0,752.0,1847.929318,5.99e+16,1.39e+24,70.70589401,9956.591645,8.898619951,385504.3415,259549332.3,Bicubic
IMF 8,4285.057871,1723012357.0,500.0,752.0,907.9420052999999,3420000000000000.0,1.8e+22,23.2908652,4088.849636,0.0,615133.4864,125503596.1,Bicubic
IMF 9,872.7359972999999,135051539.9,500.0,752.0,124.19600890000001,42900000000000.0,1.57e+19,1.76972698,358.0734068,0.0,73391.01225,15434140.85,Bilinear
IMF 10,8.91e-12,2.18e-23,500.0,752.0,8.359999999999999e-12,6.52e-35,1.5599999999999992e-45,8.1e-18,2.6899999999999997e-28,0.0,-2.6499999999999992e-45,4.3e-55,Gaussian
IMF 1,3275.638316,22966981.83,544.0,500.0,1830.793029,808000000000.0,6.14e+16,0.395930767,123.72848959999999,0.008884396999999999,22336.96786,8066807.149,Bicubic
IMF 2,3786.6477670000004,43784006.59,544.0,500.0,1308.101303,1310000000000.0,7.45e+16,-0.177324,213.65498230000003,0.0030145090000000003,-29367.98978,13864734.29,Bicubic
IMF 3,3688.193308,67894901.99,544.0,500.0,1090.682739,2900000000000.0,1.95e+17,-0.187260486,299.5887271,-0.004669625,-21285.44545,11407839.6,Lanczos4
IMF 4,3516.6283810000004,95488582.17,544.0,500.0,1066.712712,6090000000000.0,5.34e+17,0.028475406,396.5258705,-0.016971248,23151.9486,18384076.01,Bicubic
IMF 5,3060.898975,99420445.59,544.0,500.0,944.2271551000001,8270000000000.0,9.73e+17,-0.708609087,399.4594472,-0.165298835,-10581.373790000001,7341200.628,Bicubic
IMF 6,3019.199431,364462522.0,544.0,500.0,729.7292903,244000000000000.0,4.59e+20,11.86926405,1232.5694210000001,2.7277723910000002,40601.595839999994,8022940.057999997,Bicubic
IMF 7,2930.883896000001,1273312036.0,544.0,500.0,608.2685842,9540000000000000.0,1.24e+23,49.8437598,2228.475038,62.90644611,-42648.74748,25593680.55,Bilinear
IMF 8,1834.8454769999998,502772602.7,544.0,500.0,335.4215213,760000000000000.0,2.8e+21,18.86289411,1504.997331,0.0,118702.8353,17078812.88,Bicubic
IMF 9,473.4795485,32524487.5,544.0,500.0,83.02405995,5150000000000.0,9.48e+17,1.2429576740000001,118.8545797,0.0,12129.02612,1343226.381,Bilinear
IMF 10,5.029999999999999e-12,6.97e-24,544.0,500.0,4.73e-12,1.15e-35,1.5600000000000001e-46,5.17e-18,1.19e-28,0.0,-2.36e-44,8.109999999999996e-56,Gaussian
IMF 1,6256.476877,1927361168.0,500.0,542.0,2142.3412670000002,1.09e+16,8.02e+22,32.72825484,6185.336134,0.27578706399999997,1043313.9029999999,435457280.0,Bicubic
IMF 2,8765.240995999999,710729998.2,500.0,542.0,2866.3837359999998,195000000000000.0,9.08e+19,-4.034520886,2889.8460649999997,0.0,-1760535.392,1800809982.0,Bicubic
IMF 3,8418.375864,614998198.7,500.0,542.0,2815.162948,120000000000000.0,3.2e+19,1.92000125,2527.18906,0.0,841398.7575,885566041.5,Bicubic
IMF 4,9932.58832,1179877932.0,500.0,542.0,3148.398611,432000000000000.0,2.48e+20,6.1001637189999975,4680.626535,0.0,712107.0597,1187778105.0,Bicubic
IMF 5,8640.593320999997,1221642004.0,500.0,542.0,2568.9173260000002,521000000000000.0,3.23e+20,6.3973065689999995,4742.4761549999985,0.0,152848.7922,648679282.6,Bicubic
IMF 6,6869.1365689999975,2092530997.0,500.0,542.0,1753.403796,5830000000000000.0,4.8e+22,39.03127761,6372.190492000002,3.314604323,194838.4613,237842554.0,Bicubic
IMF 7,4946.611736,2585574854.0,500.0,542.0,1121.7227619999999,1.64e+16,2.19e+23,57.00679511,6381.383325,0.0,317814.7187,103131130.5,Bicubic
IMF 8,1881.565595,567983552.4,500.0,542.0,317.72250289999994,513000000000000.0,8.27e+20,12.51981348,1952.198335,0.0,296748.7188,51696004.53,Bicubic
IMF 9,487.78448169999996,53192830.36,500.0,542.0,66.36241794,10600000000000.0,2.29e+18,1.034952598,196.0903641,0.0,37548.85625,7327471.869,Lanczos3
IMF 10,7.870000000000001e-12,1.69e-23,500.0,542.0,7.4e-12,4.46e-35,9.39e-46,-9.569999999999999e-18,2.9100000000000003e-28,0.0,-1.28e-43,5.76e-55,Gaussian
IMF 1,5957.790824000002,173418990.9,500.0,607.0,2651.424476,15400000000000.0,1.83e+18,-0.574217495,688.0203975,0.021022242000000003,-597160.5957,674593322.0,Lanczos4
IMF 2,8720.157964,480872999.2,500.0,607.0,3035.517005,71500000000000.0,1.43e+19,1.4247869469999999,1832.9424829999998,0.004643904,2423329.97,4353283436.0,Lanczos4
IMF 3,4643.513188,109590176.2,500.0,607.0,1473.4010660000001,5450000000000.0,3.67e+17,-0.185481266,432.0986804,-0.017342538,-26490.60127,33402050.06,Lanczos4
IMF 4,6829.0392349999975,360891703.5,500.0,607.0,2288.577435,47100000000000.0,8.15e+18,-0.35141873799999995,1342.635913,0.020443413,-807005.6114,1216428182.0,Bicubic
IMF 5,4466.600083,227452983.3,500.0,607.0,1386.425199,31200000000000.0,6.28e+18,-0.24315530800000001,815.1089136,0.018860694,-56971.675639999994,32954731.27,Bicubic
IMF 6,4383.324499,461891533.4,500.0,607.0,1196.7947689999999,203000000000000.0,1.85e+20,7.16333378,1533.876326,3.227314864,-14295.293119999998,27063569.64,Bicubic
IMF 7,3866.2136,1062319959.0,500.0,607.0,933.7542413999997,5130000000000000.0,5.21e+22,36.78030013,2196.6907969999997,29.02417059,18975.190130000006,26465291.72,Bilinear
IMF 8,2056.8727329999997,325335314.9,500.0,607.0,455.7139658,275000000000000.0,6.13e+20,11.75583308,947.6852005000001,0.0,82016.52154,11172082.54,Bicubic
IMF 9,507.76716439999996,16329569.54,500.0,607.0,123.8568996,1520000000000.0,1.69e+17,0.546252815,54.35530485,0.0,6050.033974,729738.6868,Bilinear
IMF 10,4.34e-12,5.179999999999999e-24,500.0,607.0,4.09e-12,7.41e-36,8.679999999999998e-47,1.6899999999999998e-17,7.929999999999997e-29,0.0,-5.92e-44,7.41e-56,Gaussian
IMF 1,3104.919763,17609509.97,500.0,667.0,1792.091272,301000000000.0,8320000000000000.0,-0.09251005699999999,81.70069739,0.007190015,-14208.74984,7728283.596,Lanczos4
IMF 2,3479.062814,39322648.94,500.0,667.0,1167.16749,984000000000.0,3.71e+16,0.24656858399999998,154.1416837,0.006546525,19838.68714,10922880.33,Lanczos4
IMF 3,3332.447895,54218180.08,500.0,667.0,1041.246909,1910000000000.0,9.75e+16,-0.15648403,195.84774380000002,-0.00775463,-4886.690229,4081124.942,Lanczos4
IMF 4,3062.039444,80396582.6,500.0,667.0,849.2265768999997,5380000000000.0,5.74e+17,-0.39741478399999997,269.02547430000004,-0.055880911,164.5270654,2357840.295,Bicubic
IMF 5,3437.551734000001,159937711.2,500.0,667.0,945.1066609,24300000000000.0,7.34e+18,-0.559666062,514.6926903,-0.157941689,-3243.923363,7059208.424,Bicubic
IMF 6,3774.1854759999997,758407535.8,500.0,667.0,856.1852359,1220000000000000.0,5.44e+21,19.00498242,1955.6082800000001,4.043238316,59755.94091000001,13501571.6,Bicubic
IMF 7,3430.686285,2205625018.0,500.0,667.0,652.8399249,2.57e+16,5.03e+23,60.65551283,2969.768214,77.20401333,-32793.54315,24887769.31,Bilinear
IMF 8,2021.4925739999999,648933126.1,500.0,667.0,347.7627296,898000000000000.0,2.98e+21,16.06325214,1700.051566,0.0,168677.3267,22637849.87,Bicubic
IMF 9,404.00786569999997,34392387.46,500.0,667.0,49.52401884,5340000000000.0,9.16e+17,0.6663226839999999,103.171036,0.0,16523.31509,2737419.486,Bilinear
IMF 10,6.0999999999999995e-12,1.0199999999999999e-23,500.0,667.0,5.730000000000001e-12,2.0699999999999998e-35,3.38e-46,1.4099999999999994e-17,1.4199999999999998e-28,0.0,1.0399999999999999e-46,1.3099999999999993e-55,Gaussian
IMF 1,1789.1590199999994,11258323.61,500.0,593.0,710.7953566000001,238000000000.0,9150000000000000.0,-0.013886500000000001,48.76680079,-0.004905403,-53.29996106,1189230.755,Bicubic
IMF 2,3293.680767000001,62084125.81,500.0,593.0,1074.578614,3500000000000.0,3.42e+17,-0.551389152,245.6739086,0.006651009,-40022.70102,15023694.38,Bicubic
IMF 3,4150.561821,130081396.4,500.0,593.0,1323.339974,10200000000000.0,1.11e+18,-0.156027471,496.8004778,0.021112952999999997,10199.38629,18378379.66,Bicubic
IMF 4,4562.10972,207824895.8,500.0,593.0,1408.874256,27200000000000.0,5.42e+18,0.7726659770000001,770.5252164,0.024509648999999998,67172.87562,47642785.27,Bicubic
IMF 5,4808.9572659999985,416264060.9,500.0,593.0,1354.995434,120000000000000.0,6.55e+19,5.580332867,1450.7827550000006,0.771005123,145346.1394,76904539.95,Bicubic
IMF 6,4967.515596,2198003799.0,500.0,593.0,1105.5226539999999,1.53e+16,2.24e+23,53.97028272,4583.599848,44.81129966,-103292.8873,144828788.6,Bilinear
IMF 7,3855.762843,1991040019.0,500.0,593.0,790.5166548999997,1.2e+16,1.59e+23,49.56041593,4309.049915,0.0,147951.8707,66251051.75,Lanczos4
IMF 8,1899.6947100000002,397940558.2,500.0,593.0,393.5542425,274000000000000.0,3.26e+20,8.949726251,1274.2005390000004,0.0,176820.4766,34269660.91,Bicubic
IMF 9,367.7993776,14911228.41,500.0,593.0,61.51095699,1190000000000.0,9.9e+16,0.284051383,50.66637988,0.0,9517.486437,1871839.207,Gaussian
IMF 10,6.929999999999999e-12,1.3099999999999999e-23,500.0,593.0,6.499999999999999e-12,3.03e-35,5.62e-46,7.07e-18,2.0600000000000003e-28,0.0,-4.68e-45,2.41e-55,Gaussian
IMF 1,3611.022797,41901833.28,500.0,667.0,1454.585461,1550000000000.0,9.56e+16,0.109139902,164.7296744,0.010572857,-3982.4681960000003,6642071.79,Bicubic
IMF 2,5637.821848,126928567.0,500.0,667.0,2050.67949,8100000000000.0,8.57e+17,0.035927948,475.9015643,0.011190868999999999,-11684.18192,34564698.59,Bicubic
IMF 3,7334.517606999999,305804643.6,500.0,667.0,2551.600224,34700000000000.0,6.19e+18,0.491646023,1078.01853,0.004328335,64038.36205,108947220.0,Bicubic
IMF 4,7824.672984999997,498046702.2,500.0,667.0,2548.7852120000002,86100000000000.0,2.26e+19,0.297411673,1676.889686,0.021862037999999997,-88643.47945,186880419.6,Bicubic
IMF 5,8384.493182,811461123.8,500.0,667.0,2692.967869,224000000000000.0,8.9e+19,-0.294088198,2643.874081,0.098333882,-38722.05938,203197337.1,Bicubic
IMF 6,8515.831609,1769311956.0,500.0,667.0,2402.553844,1750000000000000.0,4.25e+21,16.4288156,5252.826682,3.556993549,103529.4717,194693254.5,Bicubic
IMF 7,7518.3406019999975,3620475482.0,500.0,667.0,1879.0345960000002,3.25e+16,6.37e+23,64.19029434,6905.096148999999,33.23099052,105761.5358,131444780.7,Bicubic
IMF 8,4190.288028,1263280377.0,500.0,667.0,994.1003854,2580000000000000.0,1.45e+22,24.39320304,3245.568018,0.0,395579.2026,68604026.44,Bicubic
IMF 9,982.4747064999999,56087818.05,500.0,667.0,243.6940906,9510000000000.0,1.98e+18,1.044681149,169.9823283,0.0,30487.129530000002,5766811.836,MitchelCubic
IMF 10,8.26e-12,1.8600000000000002e-23,500.0,667.0,7.76e-12,5.06e-35,1.13e-45,6.9199999999999994e-18,2.6000000000000004e-28,0.0,-1.53e-44,4.01e-55,Gaussian
IMF 1,1791.434943,6948966.29,582.0,500.0,912.0677046,100000000000.0,2650000000000000.0,-0.003064703,34.9079131,-0.003759302,1094.401707,234378.4655,Bicubic
IMF 2,2530.228497,30356363.51,582.0,500.0,753.0987074,1160000000000.0,7.55e+16,-0.25071480100000004,126.25473570000001,-0.003155098,-7265.789904,2085940.513,Bicubic
IMF 3,2861.559834,49679520.51,582.0,500.0,847.7207843,2330000000000.0,1.88e+17,0.024710227999999997,198.8586512,0.016048621000000002,783.2491177,2065135.763,Lanczos4
IMF 4,3012.176167,87835385.49,582.0,500.0,844.6757177999997,7380000000000.0,1.06e+18,0.8905808609999999,332.22607789999995,0.122674567,13484.483080000002,3512368.99,Bicubic
IMF 5,2873.32568,129216063.3,582.0,500.0,765.9227294,16700000000000.0,3.57e+18,0.576931915,472.0797398,0.018792365,6222.115413,3794154.691,Bicubic
IMF 6,3411.835178000001,821260799.8,582.0,500.0,746.3461462,1350000000000000.0,6.01e+21,21.78674628,2387.5418760000002,4.8865362039999996,125439.4471,21639666.04,Bicubic
IMF 7,2876.18786,2250925793.0,582.0,500.0,537.3321206,2.82e+16,5.51e+23,68.7374593,3038.729556,90.94067085,-53169.380939999995,16060513.47,Bicubic
IMF 8,1650.288719,573892565.9,582.0,500.0,270.59180299999997,808000000000000.0,2.65e+21,17.53712238,1673.9476849999999,0.0,138483.6426,15268773.06,Bicubic
IMF 9,420.68156569999996,14593300.12,582.0,500.0,95.65898699,1410000000000.0,1.52e+17,0.426864281,50.57473911,0.0,6404.493792,852106.7495,Bilinear
IMF 10,6.61e-12,1.1900000000000001e-23,582.0,500.0,6.22e-12,2.58e-35,4.6e-46,3.63e-17,1.9099999999999998e-28,0.0,3.4299999999999996e-44,1.8899999999999996e-55,Gaussian
IMF 1,1682.135941,5173187.173,923.0,500.0,898.6855547,50174852465.0,901000000000000.0,-0.066664217,17.33633269,-0.000614992,-1501.661818,321048.7522,Bicubic
IMF 2,2454.437819,24195265.12,923.0,500.0,792.9617372,677000000000.0,3.27e+16,0.027104883,65.48037069,0.010354302,-1521.844967,1258177.86,Bicubic
IMF 3,3118.262191,63911399.98,923.0,500.0,954.6267148000001,3250000000000.0,2.44e+17,0.094556623,159.54676669999995,-0.004940811,8204.591548,2945645.418,Lanczos4
IMF 4,3358.031613,118492011.8,923.0,500.0,950.0928114,11700000000000.0,1.8e+18,-0.211170019,281.1436805,-0.0060063519999999995,-10571.36595,6975703.209,Bicubic
IMF 5,3590.569242,210579485.5,923.0,500.0,1038.954886,41100000000000.0,1.39e+19,-0.545861932,483.9310119,-0.01652776,-19302.07912,13585423.36,Bicubic
IMF 6,3415.855488,385317359.1,923.0,500.0,884.9112312000003,166000000000000.0,1.19e+20,2.890037524,851.8544605000003,0.35633052600000004,44389.044930000004,18753439.71,Bicubic
IMF 7,3413.9193649999997,3188013173.0,923.0,500.0,622.4639246,4.36e+16,1.09e+24,57.69256328,3604.7599490000002,72.44671534,15634.996169999999,21289839.47,Bicubic
IMF 8,2530.8201649999996,2571751090.0,923.0,500.0,426.42095930000005,2.66e+16,5.35e+23,48.12111917,3270.8284,0.0,90019.75566,16312619.16,Bicubic
IMF 9,543.7134355000002,94394518.29,923.0,500.0,84.38570699,35900000000000.0,1.58e+19,1.8940221640000001,201.59175390000001,0.0,21710.53513,2449069.422,Gaussian
IMF 10,8.900000000000001e-12,2.15e-23,923.0,500.0,8.37e-12,6.220000000000001e-35,1.49e-45,1.8e-17,2.18e-28,0.0,-2.1099999999999996e-44,2.36e-55,Gaussian
IMF 1,9734.376986,704224145.9,500.0,661.0,3542.619249000001,126000000000000.0,2.77e+19,-1.263234413,2415.899674,0.00350277,-6068861.0660000015,18479362045.0,Bicubic
IMF 2,14252.72905,1612113561.0,500.0,661.0,5010.671078,454000000000000.0,1.59e+20,2.153555612,5487.809538,0.002771973,17430682.38,68979585045.0,Bicubic
IMF 3,8100.610681999998,459117461.1,500.0,661.0,2711.217698,65600000000000.0,1.24e+19,-0.309351341,1587.6118800000006,0.015426164,-835007.8966,1582984785.0,Bicubic
IMF 4,8465.308493,541255938.6,500.0,661.0,2939.720971,90500000000000.0,2.14e+19,0.09098461199999999,1854.507263,0.053767772,-922616.2979,1769418176.0,Bicubic
IMF 5,7661.446439,610224797.6,500.0,661.0,2454.0479809999997,134000000000000.0,4.27e+19,-1.1814845090000001,2022.575529,0.003985916,-177194.6747,136419348.8,Bicubic
IMF 6,9442.297479,2014990676.0,500.0,661.0,2694.1491109999997,1580000000000000.0,1.94e+21,6.127127271,6329.017034,0.7063228309999999,-202506.1562,435506056.3,Bicubic
IMF 7,8591.930533,5253012012.0,500.0,661.0,2051.357551,3.94e+16,7.59e+23,67.42848696,11570.89773,29.2626202,175624.7803,439158189.1,Lanczos4
IMF 8,6138.433491,4758147167.0,500.0,661.0,1288.4528300000004,4.19e+16,8.53e+23,69.46061305,9686.047843,0.0,746509.2567,214554543.6,Bicubic
IMF 9,2345.055779,493640688.9,500.0,661.0,496.34355020000004,311000000000000.0,2.85e+20,7.20346614,1458.3671869999994,0.0,304317.1164,68719496.74,Bilinear
IMF 10,9.400000000000001e-12,2.41e-23,500.0,661.0,8.820000000000002e-12,7.509999999999998e-35,1.88e-45,-3.07e-17,3.3999999999999996e-28,0.0,-5.579999999999999e-44,5.6899999999999974e-55,Gaussian
IMF 1,4407.059711,75046434.13,500.0,667.0,1724.6477489999993,3640000000000.0,2.68e+17,0.324994789,283.1585746,0.0064547630000000005,58288.97422999999,66221919.84,Bicubic
IMF 2,7588.293014,344576456.0,500.0,667.0,2525.684416,43400000000000.0,8.05e+18,-1.119282985,1204.62021,-0.002387219,-780356.9185,1195158509.0,Lanczos4
IMF 3,4876.443029,149932813.8,500.0,667.0,1474.834145,10500000000000.0,1.05e+18,-0.196131552,520.8386251000002,-0.020885122,24955.20246,49873857.07,Bicubic
IMF 4,5834.160883,307011601.7,500.0,667.0,1863.9181219999998,44400000000000.0,1.01e+19,0.32390640600000004,1022.530871,0.059349929,47536.143860000004,78271385.39,Bicubic
IMF 5,6280.105489000001,523121384.5,500.0,667.0,1942.8831120000002,135000000000000.0,5.63e+19,2.400431719,1681.077836,0.152548804,351582.4874,350701133.6,Bicubic
IMF 6,5961.407949,2062125497.0,500.0,667.0,1483.639005,9030000000000000.0,1.01e+23,40.15252868,4677.621163000002,13.70092662,371305.7821,104879835.9,Bicubic
IMF 7,4515.083222,2426313794.0,500.0,667.0,987.9012635,2.4e+16,4.52e+23,59.06456618,3847.808117,59.85860953,205207.8044,51508757.09,Lanczos4
IMF 8,1869.994118,276990485.5,500.0,667.0,426.1432607,148000000000000.0,1.45e+20,6.986051231,792.2366578,0.0,104677.4614,17192102.3,Bicubic
IMF 9,7.33e-12,1.4700000000000002e-23,500.0,667.0,6.880000000000001e-12,3.5799999999999997e-35,7.019999999999999e-46,1.95e-18,2.05e-28,0.0,-1.35e-44,3.449999999999998e-55,Gaussian
IMF 1,1639.44037,3375852.828,500.0,667.0,969.2251298,16624984459.0,167000000000000.0,0.031850584,18.18074733,0.003190922,-92.74882734,43148.340860000004,Bicubic
IMF 2,2030.1376899999998,13372321.29,500.0,667.0,594.2854061,201000000000.0,5320000000000000.0,0.126788912,52.43903801,0.0050302359999999996,468.55063210000003,293896.3991,Bicubic
IMF 3,2140.463625,25933108.44,500.0,667.0,545.6738316000002,696000000000.0,2.97e+16,0.056034618,91.49518987,0.01263402,-26.71796567,302577.4061,Bicubic
IMF 4,2504.23034,56318497.04,500.0,667.0,691.6951592,3260000000000.0,3.15e+17,0.662189251,187.2366677,0.054333020999999995,7463.69807,1556940.8180000002,Bicubic
IMF 5,3268.005346,142195386.0,500.0,667.0,944.5607618999999,20900000000000.0,6.38e+18,1.293946752,456.7222384,0.20517928300000002,-518.8324102,9710502.697999999,Bicubic
IMF 6,4274.467472,553348946.3,500.0,667.0,1151.924878,543000000000000.0,1.86e+21,14.75060651,1496.4226609999994,4.499564655,58170.90889,58062663.61,Bicubic
IMF 7,3260.357832,1044261492.0,500.0,667.0,730.4869909,6620000000000000.0,8.13e+22,38.45809768,1684.0674510000001,44.03572566,918.1984944,16246191.93,Bicubic
IMF 8,1993.747591,312882249.9,500.0,667.0,451.7536324,258000000000000.0,4.68e+20,9.317530317000001,863.2804183000003,0.0,56572.902839999995,13720995.08,Bicubic
IMF 9,704.6969508999997,48093163.03,500.0,667.0,142.703608,8710000000000.0,1.96e+18,1.232760476,144.1767359,0.0,18938.1589,2796822.439,Gaussian
IMF 10,4.769999999999999e-12,6.21e-24,500.0,667.0,4.469999999999999e-12,9.689999999999999e-36,1.25e-46,2.59e-17,8.67e-29,0.0,4.6100000000000005e-45,5.61e-56,Gaussian
IMF 1,4275.31073,89167470.18,500.0,667.0,1722.8463940000001,5060000000000.0,3.96e+17,-0.167684127,322.14805,0.0027504490000000003,11479.4052,48121126.54,Bicubic
IMF 2,6169.414333,206197634.4,500.0,667.0,2250.4453559999997,17100000000000.0,1.92e+18,0.609352173,732.0404069,0.016657685,66922.15266,167953343.6,Bicubic
IMF 3,7678.641926,413715227.1,500.0,667.0,2628.256833,56700000000000.0,1.04e+19,0.051782672,1417.318964,0.000238045,102410.6852,464412592.1,Bicubic
IMF 4,6567.203717,407549267.4,500.0,667.0,2153.58929,69800000000000.0,1.69e+19,-1.421749973,1349.335245,-0.0029851129999999997,-398242.8,336635102.4,Bicubic
IMF 5,5226.179854,399652186.5,500.0,667.0,1580.600181,98100000000000.0,4.26e+19,-2.967342776,1271.450176,-0.484160818,-71962.19322,37836071.43,Bicubic
IMF 6,5750.657708,1846339403.0,500.0,667.0,1432.902167,7190000000000000.0,7.53e+22,37.47443308,4231.077561,16.8382863,38239.691269999996,96994299.47,Bicubic
IMF 7,3936.2353369999996,2194064058.0,500.0,667.0,821.0118171,1.8e+16,2.9e+23,52.65440295,3852.8751899999997,16.80918282,115117.2093,28444409.56,Bicubic
IMF 8,1967.879521,346602782.6,500.0,667.0,426.55484069999994,225000000000000.0,2.68e+20,7.999636497999999,986.9063627,0.0,132861.8959,22854803.23,Bicubic
IMF 9,327.9172908000001,7260164.6060000025,500.0,667.0,69.63103072,390000000000.0,2.23e+16,0.174215979,22.06168584,0.0,2941.189031,404718.9575,Gaussian
IMF 10,6.75e-12,1.24e-23,500.0,667.0,6.349999999999999e-12,2.77e-35,5.019999999999999e-46,-4.34e-17,1.74e-28,0.0,-1.64e-44,1.9499999999999997e-55,Gaussian
IMF 1,2620.538441,30639900.82,500.0,667.0,1051.81908,942000000000.0,3.9e+16,-0.029351433,112.4642735,-0.00015431899999999998,-32018.038269999997,22668144.06,Bicubic
IMF 2,4086.059746,92501302.54,500.0,667.0,1434.299004,5150000000000.0,3.89e+17,-0.139159642,327.408481,0.01160187,138359.216,167645572.8,Bicubic
IMF 3,4070.981422,122693807.9,500.0,667.0,1294.480196,12500000000000.0,2.73e+18,-0.8147024709999999,416.92755719999997,-0.001898841,-44589.84786,21667306.06,Bicubic
IMF 4,4999.792721,266858682.8,500.0,667.0,1626.091558,52000000000000.0,2.07e+19,-1.96408103,871.2746498,-0.11625729800000001,-134608.256,76462740.25,Bicubic
IMF 5,5242.497478,461193077.9,500.0,667.0,1564.9305,138000000000000.0,6.75e+19,3.832036415,1450.613421,0.072656422,241784.8067,94636709.74,Bicubic
IMF 6,5555.433636,2888862065.0,500.0,667.0,1306.403668,1.97e+16,3.15e+23,53.79998579,5860.358854,10.22654735,271770.9399,78216411.78,Lanczos4
IMF 7,4303.279925,4157075043.0,500.0,667.0,791.5507805,5.73e+16,1.41e+24,78.38011236,6377.07751,78.66559345,24658.00421,53178658.56,Bilinear
IMF 8,1962.346823,614757672.0,500.0,667.0,348.333034,586000000000000.0,1.05e+21,11.71628145,1717.6267309999994,0.0,237553.5169,36636444.12,Bilinear
IMF 9,9.84e-12,2.66e-23,500.0,667.0,9.24e-12,8.55e-35,2.26e-45,-3.04e-18,3.7e-28,0.0,-2.5499999999999997e-44,5.09e-55,Gaussian
IMF 1,2719.32848,6865816.551,501.0,632.0,1839.000436,37700049246.0,455000000000000.0,-0.016326346000000002,45.03802376,0.002471728,-431.96953080000003,132397.4909,Lanczos4
IMF 2,3200.058501,28663361.55,501.0,632.0,989.5466364,552000000000.0,1.81e+16,0.12274615800000001,122.85228719999999,0.009141076,4681.902882,2420355.167,Lanczos4
IMF 3,3677.532689,65664855.55,501.0,632.0,1100.013756,2680000000000.0,1.75e+17,0.004620696,250.09820699999997,0.002997405,-4215.208453,4895081.947,Lanczos4
IMF 4,3980.215356,143586856.5,501.0,632.0,1113.298076,14400000000000.0,2.47e+18,-0.18978487600000002,503.479011,-0.049785416,4095.270742,5461658.948,Bicubic
IMF 5,4233.847996,235187816.9,501.0,632.0,1244.557343,40300000000000.0,1.23e+19,0.15148927,799.3696764,0.10206010300000001,-13927.05467,11969610.5,Bicubic
IMF 6,5329.7401340000015,2220051127.0,501.0,632.0,1194.485612,9180000000000000.0,1.01e+23,41.9847779,5338.4471539999995,11.29543221,315297.5671,79451965.54,Lanczos4
IMF 7,4562.18395,4446591956.0,501.0,632.0,904.2225261,7.66e+16,2.13e+24,90.44581426,5928.695509,107.20833470000001,-15693.157140000001,56159699.16,Bicubic
IMF 8,1745.170664,425614355.9,501.0,632.0,317.6764246,280000000000000.0,2.91e+20,8.206698555,1286.461389,0.0,205860.4603,36848718.86,Bicubic
IMF 9,8.849999999999999e-12,2.1300000000000002e-23,501.0,632.0,8.32e-12,6.139999999999999e-35,1.47e-45,3.39e-17,3.1500000000000003e-28,0.0,-5.769999999999997e-44,4.37e-55,Gaussian
IMF 1,5898.048492,219818757.4,500.0,667.0,2284.76498,22800000000000.0,3.07e+18,0.053591304000000006,763.4326103999997,0.007302974,247412.5657,668162050.7,Bicubic
IMF 2,6513.038467,242231524.5,500.0,667.0,2263.540648,23900000000000.0,3.39e+18,1.395814804,851.5785212000003,0.027347006,705309.265,945122745.1,Lanczos4
IMF 3,6684.763000000001,270829949.5,500.0,667.0,2337.181822,26800000000000.0,3.59e+18,-0.981701838,945.1112414999999,-0.031411312000000004,-310050.9152,346088341.1,Lanczos4
IMF 4,7631.614535,514666703.3,500.0,667.0,2555.800445,87900000000000.0,1.92e+19,-1.287777918,1716.2074260000006,-0.077177363,-1231507.166,2300374182.0,Bicubic
IMF 5,4721.258358,292838476.3,500.0,667.0,1438.243579,52600000000000.0,1.42e+19,-1.352283186,943.0851435000001,-0.248921957,-49814.58642,31618838.1,Bicubic
IMF 6,5208.205964,1280013643.0,500.0,667.0,1283.1052650000001,2260000000000000.0,1.23e+22,23.58554393,3363.1795450000004,7.305474107999999,134355.8832,54585777.11,Bicubic
IMF 7,4329.0302649999985,2811552783.0,500.0,667.0,891.0347913999999,3.38e+16,7.08e+23,65.98518168,4132.592339,64.85969883,43257.93198,34505603.84,Bilinear
IMF 8,2061.574984,479778462.7,500.0,667.0,411.5831883,415000000000000.0,7.78e+20,11.22936353,1325.261377,0.0,160284.5587,22869905.16,Bilinear
IMF 9,58.61800248,1511143.35,500.0,667.0,1.059977294,41401754065.0,1140000000000000.0,0.082507565,4.534660028999999,0.0,248.9013813,13685.10449,Gaussian
IMF 10,7.27e-12,1.4499999999999998e-23,500.0,667.0,6.83e-12,3.5099999999999997e-35,6.879999999999999e-46,-1.68e-17,2.02e-28,0.0,1.79e-44,2.4299999999999996e-55,Gaussian
IMF 1,8064.932369,668621017.6,500.0,711.0,2946.842203,157000000000000.0,4.62e+19,0.148002291,2063.730983,-0.015489511999999999,2315757.068,6203355412.0,Bicubic
IMF 2,12565.34541,1824532801.0,500.0,711.0,4226.242461,716000000000000.0,3.46e+20,-1.146290754,5575.115572,0.009747991999999999,-13544875.77,48983398287.0,Lanczos4
