File Name,Color Mode,Resolution,Mean Pixel Value,Median Pixel Value,Max Pixel Value,Min Pixel Value,Number of IMFs,RMSE,Trace,Difference-Axis0,Difference-Axis1
DATA/00080.jpg,Grey,"(224, 300)",78.07224702,57.0,255,0,2,6.34e-15,9.538636417000001,167.0,164.0
DATA/00081.jpg,Grey,"(301, 550)",75.72662036,65.0,255,0,2,6.02e-15,9.958591079,202.0,216.0
DATA/00082.jpg,Grey,"(480, 640)",116.129056,110.0,255,0,2,9.38e-15,10.77901879,191.0,198.0
DATA/00083.jpg,Grey,"(225, 300)",123.40722959999998,121.0,255,1,2,8.83e-15,10.1802477,173.0,176.0
DATA/00084.jpg,Grey,"(480, 640)",104.84870440000002,83.0,255,0,2,7.729999999999999e-15,11.04957168,203.0,195.0
DATA/00085.jpg,Grey,"(480, 640)",124.50847979999999,135.0,255,0,2,7.88e-15,10.89278708,201.0,206.0
DATA/00087.jpg,Grey,"(234, 467)",79.60210655,57.0,255,0,2,5.2899999999999996e-15,9.785773265,228.0,211.0
DATA/00090.jpg,Grey,"(225, 300)",125.11293329999998,115.0,255,0,2,8e-15,10.44659642,247.0,254.0
DATA/00091.jpg,Grey,"(480, 640)",91.27694987,94.0,255,0,2,5.85e-15,10.682399499999999,198.0,205.0
DATA/00092.jpg,Grey,"(338, 600)",48.31983235,40.0,255,0,2,5.05e-15,9.101194925,198.0,201.0
DATA/00093.jpg,Grey,"(183, 275)",196.4789071,211.0,255,0,2,1.04e-14,10.45561825,192.0,163.0
DATA/00094.jpg,Grey,"(491, 786)",153.6465255,175.0,255,0,2,7.89e-15,11.294719699999998,149.0,159.0
DATA/00096.jpg,Grey,"(265, 400)",155.5424906,180.0,255,0,2,8.120000000000001e-15,10.44624779,190.0,196.0
DATA/00097.jpg,Grey,"(58, 78)",95.40495137,79.0,255,0,2,5.78e-15,8.472405009,186.0,178.0
DATA/00098.jpg,Grey,"(426, 640)",155.369689,164.0,255,0,2,1.21e-14,11.09778874,199.0,203.0
DATA/00099.jpg,Grey,"(383, 510)",128.1613679,125.0,255,0,2,9.03e-15,10.95941848,184.0,187.0
DATA/00100.jpg,Grey,"(360, 480)",114.77386570000002,96.0,255,0,2,8.409999999999999e-15,10.69046655,144.0,156.0
DATA/00102.jpg,Grey,"(360, 480)",76.49884259,45.0,255,0,2,8.77e-15,10.29563099,195.0,186.0
DATA/00103.jpg,Grey,"(480, 640)",132.1319368,154.0,255,0,2,9.12e-15,10.90720291,180.0,178.0
DATA/00104.jpg,Grey,"(360, 480)",153.4938368,174.0,255,0,2,6.78e-15,10.8656308,236.0,170.0
DATA/00106.jpg,Grey,"(225, 300)",144.6805778,157.0,255,0,2,8.25e-15,10.26399016,185.0,179.0
DATA/00107.jpg,Grey,"(182, 276)",72.59470059,50.0,255,0,2,6.42e-15,9.340403256,247.0,226.0
DATA/00108.jpg,Grey,"(159, 212)",112.50756499999999,99.0,255,0,2,8.25e-15,9.838575628,241.0,250.0
DATA/00109.jpg,Grey,"(194, 259)",130.4674999,117.0,255,0,2,8.28e-15,9.978734162,255.0,230.0
DATA/00110.jpg,Grey,"(398, 600)",76.88387772,66.0,255,0,2,6.35e-15,10.48088712,218.0,210.0
DATA/00111.jpg,Grey,"(532, 800)",125.7768139,134.0,255,0,2,9.28e-15,11.06709138,215.0,210.0
DATA/00112.jpg,Grey,"(274, 500)",103.78162040000001,72.0,255,0,2,5e-15,10.30172662,246.0,225.0
DATA/00114.jpg,Grey,"(426, 640)",163.9000697,212.0,255,0,2,1.05e-14,10.99881111,239.0,241.0
DATA/00115.jpg,Grey,"(267, 400)",170.7894476,199.0,255,0,2,1.11e-14,10.73461248,252.0,255.0
DATA/00117.jpg,Grey,"(383, 753)",122.86991979999999,103.0,255,0,2,7.920000000000001e-15,10.50804939,220.0,213.0
DATA/00118.jpg,Grey,"(420, 630)",116.0415722,119.0,255,0,2,7.43e-15,10.73463425,197.0,183.0
DATA/00120.jpg,Grey,"(150, 200)",126.10143329999998,122.0,255,0,2,9.340000000000001e-15,9.499271664,182.0,176.0
DATA/00121.jpg,Grey,"(480, 640)",140.3104199,145.0,255,0,2,1.12e-14,11.013978999999999,199.0,196.0
DATA/00122.jpg,Grey,"(200, 300)",121.80008329999998,121.0,255,0,2,7.88e-15,10.05242467,200.0,187.0
DATA/00124.jpg,Grey,"(214, 285)",141.6791933,174.0,255,0,2,1.01e-14,10.28663888,201.0,170.0
DATA/00126.jpg,Grey,"(533, 800)",86.54808865,61.0,255,0,2,5.93e-15,10.68051622,229.0,201.0
DATA/00127.jpg,Grey,"(387, 620)",107.53392930000001,105.0,255,0,2,5.61e-15,10.55208183,172.0,186.0
DATA/00128.jpg,Grey,"(329, 438)",198.3756436,255.0,255,0,2,4.7799999999999996e-15,10.91835585,163.0,149.0
