File Name,Color Mode,Resolution,Mean Pixel Value,Median Pixel Value,Max Pixel Value,Min Pixel Value,Log Trace,Difference-Axis0,Difference-Axis1,Number of IMFs,RMSE
DATA/00353.jpg,Grey,"(312, 500)",64.44869872,29.0,255,0,9.707533494,201,225,8,22.69352324
DATA/00354.jpg,Grey,"(685, 1024)",82.50327042,77.0,255,0,10.94468257,232,240,10,6.505249709
DATA/00355.jpg,Grey,"(768, 1024)",122.07723490000002,142.0,255,0,11.42625585,145,151,10,8.505613166
DATA/00356.jpg,Grey,"(1200, 1600)",113.97715420000002,107.0,255,0,11.99081045,185,169,11,9.870423652000001
DATA/00357.jpg,Grey,"(317, 440)",117.1475409,111.0,255,0,10.66534423,175,196,8,1.5999999999999998e-14
DATA/00358.jpg,Grey,"(465, 620)",146.58544569999995,125.0,255,5,11.1193494,188,199,9,7.415386355
DATA/00359.jpg,Grey,"(480, 640)",131.2096257,137.0,255,5,11.0630695,221,222,9,1.91e-14
DATA/00360.jpg,Grey,"(194, 259)",140.22099269999998,138.0,255,0,10.18757567,239,231,7,1.92e-14
DATA/00361.jpg,Grey,"(720, 960)",118.4468359,123.0,255,0,11.08054127,255,255,10,9.63324016
DATA/00362.jpg,Grey,"(480, 640)",124.4052539,137.0,255,0,10.96850859,227,213,10,14.76219657
DATA/00363.jpg,Grey,"(360, 424)",115.3623428,114.0,255,0,10.64215766,255,165,8,7.435436747000001
DATA/00364.jpg,Grey,"(225, 300)",129.86902220000002,106.0,255,0,10.04303208,180,206,7,27.76951317
DATA/00365.jpg,Grey,"(500, 666)",117.53126129999998,83.0,255,0,10.65817658,233,206,9,15.34066169
DATA/00366.jpg,Grey,"(355, 538)",91.8837426,69.0,255,0,10.14494242,205,190,9,11.4729578
DATA/00367.jpg,Grey,"(420, 630)",99.53972033,96.0,255,0,10.633786,210,216,9,8.330865149
DATA/00368.jpg,Grey,"(240, 320)",117.67731770000002,121.0,255,0,10.11504423,188,206,8,19.41193141
DATA/00369.jpg,Grey,"(426, 640)",139.4950301,165.0,255,0,10.99129164,200,187,9,6.867950927000001
DATA/00370.jpg,Grey,"(386, 616)",113.5040837,93.0,255,0,10.85670791,143,160,8,1.5e-14
DATA/00371.jpg,Grey,"(280, 433)",89.73874959,81.0,255,0,10.15929189,195,196,7,10.2699147
DATA/00372.jpg,Grey,"(532, 800)",122.3120489,138.0,255,0,10.98867682,203,189,9,5.61123679
DATA/00373.jpg,Grey,"(768, 1024)",125.4614716,122.0,255,0,11.49647083,218,219,10,7.925671914
DATA/00374.jpg,Grey,"(563, 750)",159.87999530000005,166.0,255,0,11.42235503,186,193,9,12.97610218
DATA/00375.jpg,Grey,"(457, 824)",105.29052649999998,107.0,255,0,10.3444485,192,212,9,9.260709605
DATA/00376.jpg,Grey,"(768, 1024)",95.1904068,86.0,255,0,11.07206113,215,178,10,3.976121875
DATA/00377.jpg,Grey,"(480, 640)",86.40248698,72.0,255,0,10.91645117,158,171,9,4.892244919
DATA/00378.jpg,Grey,"(242, 300)",113.7236777,115.0,255,0,10.29451561,165,146,7,8.302066391
DATA/00379.jpg,Grey,"(682, 1024)",128.1898913,131.0,255,0,11.41223182,161,187,10,20.03233073
DATA/00380.jpg,Grey,"(423, 624)",106.2212334,82.0,255,0,10.82532288,255,255,9,19.72002798
DATA/00381.jpg,Grey,"(373, 500)",113.0992761,98.0,255,0,10.73541794,203,226,9,11.09650646
DATA/00382.jpg,Grey,"(375, 500)",92.786912,84.0,255,0,10.28445503,214,218,9,13.05438929
DATA/00383.jpg,Grey,"(480, 640)",133.2898698,142.0,255,0,11.09733426,174,169,9,18.47809545
DATA/00384.jpg,Grey,"(355, 569)",117.29090320000002,130.0,255,0,10.32554753,230,251,8,10.08432473
DATA/00385.jpg,Grey,"(451, 677)",94.02132468,64.0,255,9,10.53153606,181,186,9,10.1530891
DATA/00386.jpg,Grey,"(1024, 1280)",142.7473686,161.0,255,0,11.85644424,198,217,11,14.45949374
DATA/00387.jpg,Grey,"(680, 1023)",90.51079294,81.0,255,0,11.17699108,196,196,10,9.945694109
DATA/00388.jpg,Grey,"(192, 256)",86.60699463,81.0,255,0,9.729253206000001,181,204,7,6.209214522999999
DATA/00389.jpg,Grey,"(360, 424)",146.9173677,150.0,255,2,10.87598847,249,132,8,1.98e-14
DATA/00390.jpg,Grey,"(504, 800)",98.16989335,61.0,255,0,10.76627202,128,124,9,19.74041117
DATA/00391.jpg,Grey,"(1200, 1920)",141.1578589,147.0,255,0,12.03407363,207,198,11,14.66000474
DATA/00392.jpg,Grey,"(768, 1024)",116.080087,121.0,255,0,11.38950281,190,174,10,11.27045834
DATA/00393.jpg,Grey,"(768, 1024)",132.1376673,138.0,255,0,11.27369064,194,209,10,12.62640105
DATA/00394.jpg,Grey,"(480, 720)",42.12016782,37.0,255,0,9.586857157999999,113,189,8,2.785286487
DATA/00395.jpg,Grey,"(194, 259)",114.5619751,111.0,255,0,9.998888637,238,234,7,11.32170673
DATA/00396.jpg,Grey,"(375, 500)",121.3526027,134.0,255,0,10.75596483,252,249,8,12.01807395
DATA/00397.jpg,Grey,"(225, 300)",132.1715259,134.0,255,0,10.06615897,225,190,8,9.85631928
DATA/00398.jpg,Grey,"(326, 434)",106.2947259,104.0,255,0,10.37249068,152,158,8,7.745592929
DATA/00399.jpg,Grey,"(469, 750)",121.99385359999998,118.0,255,0,10.92177515,246,197,9,7.727580317999999
DATA/00400.jpg,Grey,"(183, 275)",95.32985594,98.0,255,0,9.555843139,212,172,8,6.142433055
DATA/00401.jpg,Grey,"(235, 380)",100.7904927,105.0,255,14,10.10024606,169,155,8,10.20615186
DATA/00402.jpg,Grey,"(300, 400)",92.64100833,73.0,255,0,10.3644189,231,198,8,11.18864662
DATA/00404.jpg,Grey,"(469, 750)",207.1786894100924,255.0,255,0,11.484330498090115,212,202,8,48.436253840840365
DATA/00405.jpg,Grey,"(349, 645)",84.8926989627063,85.0,255,0,10.064585472878457,203,210,8,1.1901027671634466e-14
DATA/00406.jpg,Grey,"(768, 1024)",120.55108006795248,112.0,255,0,11.357779289801867,246,255,10,11.229423399437499
DATA/00407.jpg,Grey,"(367, 600)",102.19237965485922,86.0,255,0,10.288103485908332,186,167,8,12.360408260576696
DATA/00408.jpg,Grey,"(300, 479)",54.65537926235211,46.0,255,0,9.8092867571373,203,209,8,2.6680226546013017
DATA/00409.jpg,Grey,"(480, 640)",62.65394856770833,45.0,255,0,10.08730798545382,105,91,9,6.475019691875024
DATA/00410.jpg,Grey,"(360, 424)",155.83533805031448,153.0,255,0,10.950701278118238,221,175,9,9.281100210809864
DATA/00411.jpg,Grey,"(330, 600)",96.6595202020202,47.0,255,0,10.484864832253065,255,249,9,7.508277445587175
DATA/00413.jpg,Grey,"(480, 640)",106.766259765625,107.0,255,0,10.969869306394987,220,227,9,11.271075713823295
DATA/00415.jpg,Grey,"(1328, 2000)",120.96449246987952,125.0,255,0,12.020562009022814,220,255,10,3.3022650696503235
DATA/00416.jpg,Grey,"(768, 1024)",142.7151069641113,130.0,255,9,11.493956689922614,166,168,10,15.26441243482918
DATA/00417.jpg,Grey,"(480, 640)",123.63542317708334,131.0,255,0,10.996685208502738,255,251,10,16.85552900373252
DATA/00418.jpg,Grey,"(300, 400)",98.24884166666666,61.0,255,0,10.425134414933703,146,145,8,11.372873803156846
DATA/00419.jpg,Grey,"(480, 640)",120.57804361979169,120.0,255,0,10.89901451312091,176,183,9,15.853558358244813
DATA/00420.jpg,Grey,"(333, 500)",71.42895495495495,60.0,255,0,10.136541829958851,246,255,9,10.666888961142462
DATA/00421.jpg,Grey,"(469, 750)",106.72010234541578,111.0,255,0,10.713372778495831,250,214,10,8.513539160998763
DATA/00422.jpg,Grey,"(225, 300)",130.91571851851853,136.0,255,0,10.3135421129781,210,211,7,8.653680217841886
DATA/00423.jpg,Grey,"(480, 640)",82.14376953125,63.0,255,0,10.620424499218812,174,163,9,8.183828460124058
DATA/00425.jpg,Grey,"(325, 615)",113.75019387116949,119.0,255,0,10.227308671603781,166,173,8,6.363783112487009
DATA/00426.jpg,Grey,"(960, 1280)",87.20782307942709,54.0,255,0,11.049428620610616,236,237,11,9.985237223891883
DATA/00427.jpg,Grey,"(480, 640)",126.79787434895833,143.0,255,0,11.164629603976666,128,127,9,14.320434455836452
DATA/00428.jpg,Grey,"(480, 640)",125.32384440104167,140.0,255,0,11.155678929132538,255,211,9,8.61108018363116
DATA/00429.jpg,Grey,"(480, 640)",101.57118489583333,99.0,255,0,10.713862058818734,230,177,9,12.954974453710063
DATA/00430.jpg,Grey,"(427, 640)",70.40304083723653,57.0,255,0,10.422697925836513,251,250,9,7.662756133173643
DATA/00431.jpg,Grey,"(480, 640)",130.11448893229166,137.0,255,0,11.25453031314334,255,255,9,8.21616677554505
DATA/00432.jpg,Grey,"(375, 500)",122.636816,125.0,255,0,10.800126445744926,254,248,8,7.519949830871815
DATA/00433.jpg,Grey,"(763, 1022)",84.61144852562113,64.0,255,0,11.177522656307035,208,197,10,8.440417392938414
DATA/00434.jpg,Grey,"(189, 300)",101.18456790123457,93.0,255,26,9.924759687811667,136,135,8,19.5999745941879
DATA/00435.jpg,Grey,"(468, 625)",118.02831794871796,102.0,255,0,10.882377426166803,126,140,9,9.242114012697929
DATA/00436.jpg,Grey,"(213, 285)",108.06772094555637,97.0,255,0,9.637893076548352,198,185,7,12.697108376958774
DATA/00437.jpg,Grey,"(333, 428)",94.77082456288063,71.0,255,0,10.277943473769948,255,255,8,17.989244829781804
DATA/00438.jpg,Grey,"(355, 569)",129.36241986187778,134.0,255,0,10.493992741124194,185,198,9,10.187631110502045
DATA/00439.jpg,Grey,"(434, 650)",129.83434952144628,125.0,255,0,11.041288502561814,217,214,9,16.524488809491736
DATA/00440.jpg,Grey,"(360, 480)",114.75129050925926,112.0,255,0,10.455790955748428,157,145,8,6.4201744954008175
DATA/00441.jpg,Grey,"(265, 400)",95.15449056603774,91.0,255,0,10.325350806453928,166,151,8,12.159902434001452
DATA/00442.jpg,Grey,"(360, 424)",153.9927214360587,169.0,255,0,10.727268180731276,201,197,8,20.789060371323476
DATA/00443.jpg,Grey,"(194, 259)",127.99773116267961,125.0,255,0,9.987185111557695,189,188,7,15.37680136079642
DATA/00444.jpg,Grey,"(295, 808)",97.41071908038262,86.0,255,0,10.188816859404312,255,255,8,15.348180797710148
DATA/00446.jpg,Grey,"(320, 480)",117.63190104166667,86.0,255,0,10.487517168560535,193,193,8,5.137533181798436
DATA/00447.jpg,Grey,"(328, 500)",103.99483536585366,109.0,255,0,10.546235775512221,197,196,8,11.289219647733903
DATA/00448.jpg,Grey,"(480, 640)",127.65993489583333,127.0,255,0,11.049428620610616,229,199,9,12.105091714396309
DATA/00449.jpg,Grey,"(366, 550)",60.684053651266765,28.0,255,0,10.240531054525633,233,229,9,2.3357862515779773
DATA/00450.jpg,Grey,"(350, 570)",130.54903258145364,132.0,255,0,10.658975528502648,196,199,8,12.951362470627943
DATA/00451.jpg,Grey,"(389, 623)",97.19550066639984,98.0,255,0,10.56082619185728,164,186,8,7.800108722653716
DATA/00452.jpg,Grey,"(225, 300)",149.9065185185185,149.0,255,0,10.313641650130425,214,234,8,15.061171273102708
DATA/00453.jpg,Grey,"(360, 424)",115.95171645702307,112.0,255,0,10.615505553846324,233,228,8,10.08511670773979
DATA/00456.jpg,Grey,"(183, 300)",127.34457194899818,137.0,255,0,9.879194859967084,151,128,7,9.512044870517213
DATA/00457.jpg,Grey,"(513, 640)",114.82389437134503,98.0,255,0,10.887137822734557,229,222,9,10.31136194717348
DATA/00458.jpg,Grey,"(375, 500)",116.441408,75.0,255,0,10.70027376785556,191,183,9,13.710279744202783
DATA/00459.jpg,Grey,"(500, 700)",103.54770571428571,93.0,255,0,10.776035361462364,179,163,9,12.955976648353607
DATA/00460.jpg,Grey,"(768, 1024)",94.3655611673991,73.0,255,0,10.967508396434619,252,206,10,17.512745753253608
